"Listing of the SUBTLEX-GR entries that resulted from the spell-checking process along with their frequency and lexical characteristics." 
"Please refer to the manuscript for a detailed description of the information contained in each column." 
 
 
"ID" "Word" "FREQcount" "CD" "SUBTLEX_WF" "Lg10WF" "SUBTLEX_CD" "Lg10CD" "FREQlow" "FREQupper" "N" "OLD20" "Length" "SUBTLEX_WF_full"
10574 "ανοιγμένο" 8 8 0.3454 0.9542 0.1452 0.9542 8 0 1 2.7 9 0.2882
10575 "ανοιγμένος" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.7 10 0.0360
10576 "Ανοιγόκλεινα" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 3 2.8 12 0.0360
10577 "ανοιγόκλεινε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.45 12 0.0360
10578 "ανοιγοκλείνει" 13 12 0.5613 1.1461 0.2179 1.1139 10 3 1 2.7 13 0.4683
10579 "ανοιγοκλείνεις" 11 10 0.4749 1.0792 0.1816 1.0414 9 2 1 3.05 14 0.3962
10580 "ανοιγοκλείνετε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 1 2.95 14 0.0720
10581 "ανοιγοκλείνοντας" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.85 16 0.0360
10582 "Ανοιγοκλείνουμε" 2 2 0.0864 0.4771 0.0363 0.4771 0 2 0 4 15 0.0720
10583 "ανοιγοκλείνουν" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 3.45 14 0.1441
10584 "ανοιγοκλείνω" 8 7 0.3454 0.9542 0.1271 0.9031 7 1 3 2.95 12 0.2882
10585 "ανοιγόκλεισα" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.55 12 0.0720
10586 "Ανοιγοκλείσατε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 2.95 14 0.0360
10587 "ανοιγόκλεισε" 19 14 0.8203 1.3010 0.2542 1.1761 10 9 3 2.2 12 0.6844
10588 "ανοιγοκλείσει" 10 10 0.4318 1.0414 0.1816 1.0414 10 0 2 2.45 13 0.3602
10589 "ανοιγοκλείσεις" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.85 14 0.0360
10590 "ανοιγόκλεισες" 4 3 0.1727 0.6990 0.0545 0.6021 4 0 1 2.55 13 0.1441
10591 "ανοιγοκλείσετε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.75 14 0.0360
10592 "ανοιγοκλείσιμο" 4 2 0.1727 0.6990 0.0363 0.4771 4 0 0 3.45 14 0.1441
10593 "ανοιγόκλεισμα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.85 13 0.0360
10594 "ανοιγοκλείσουν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.25 14 0.0360
10595 "ανοιγοκλείστε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.55 13 0.0720
10596 "ανοιγοκλείσω" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.65 12 0.0720
10597 "ανοίγομαι" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.55 9 0.0720
10598 "ανοιγόμαστε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 0 3 11 0.0720
10599 "ανοίγονται" 14 12 0.6045 1.1761 0.2179 1.1139 13 1 1 2.6 10 0.5043
10600 "Ανοίγοντας" 27 24 1.1657 1.4472 0.4357 1.3979 11 16 1 2.65 10 0.9726
10601 "ανοιγόσουν" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.85 10 0.0720
10602 "ανοιγόταν" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 0 2.5 9 0.1441
10603 "ανοίγουμε" 129 120 5.5696 2.1139 2.1786 2.0828 73 56 1 2.6 9 4.6468
10604 "ανοίγουν" 235 214 10.1462 2.3729 3.8853 2.3324 200 35 1 2.2 8 8.4651
10605 "ανοίγω" 278 234 12.0028 2.4456 4.2484 2.3711 154 124 3 2 6 10.0140
10606 "ανοικοδομήθηκε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 4.2 14 0.0720
10607 "ανοικοδομήσει" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 0 3.2 13 0.1441
10608 "ανοικοδομήσεις" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.65 14 0.0720
10609 "ανοικοδόμηση" 22 20 0.9499 1.3617 0.3631 1.3222 20 2 1 2.85 12 0.7925
10610 "ανοικοδόμησης" 9 8 0.3886 1.0000 0.1452 0.9542 6 3 1 2.95 13 0.3242
10611 "ανοικοδομήσουμε" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 4.1 15 0.1081
10612 "ανοικοδομήσουν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 0 3.85 14 0.1081
10613 "ανοικοδομήσω" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.05 12 0.0720
10614 "ανοικοδόμητες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.65 13 0.0360
10615 "ανοικοκύρευτη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.95 13 0.0360
10616 "ανοικτά" 88 72 3.7994 1.9494 1.3072 1.8633 80 8 3 1.85 7 3.1699
10617 "ανοικτές" 32 26 1.3816 1.5185 0.4720 1.4314 29 3 3 1.85 8 1.1527
10618 "ανοικτή" 125 95 5.3969 2.1004 1.7248 1.9823 123 2 3 1.8 7 4.5027
10619 "ανοικτής" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 3 2 8 0.1441
10620 "ανοικτό" 133 113 5.7423 2.1271 2.0516 2.0569 125 8 3 1.75 7 4.7909
10621 "ανοικτοί" 8 6 0.3454 0.9542 0.1089 0.8451 8 0 2 1.85 8 0.2882
10622 "ανοικτός" 25 21 1.0794 1.4150 0.3813 1.3424 23 2 4 1.7 8 0.9005
10623 "ανοικτούς" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 1.95 9 0.0720
10624 "ανοικτόχρωμα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.9 12 0.0360
10625 "Ανοικτόχρωμο" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 2 3.8 12 0.0360
10626 "ανοικτών" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.05 8 0.0360
10627 "άνοιξα" 294 261 12.6936 2.4698 4.7386 2.4183 239 55 4 1.65 6 10.5903
10628 "ανοίξαμε" 95 90 4.1017 1.9823 1.6340 1.9590 60 35 3 2.1 8 3.4220
10629 "ανοίξαν" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 1.65 7 0.1081
10630 "άνοιξαν" 163 149 7.0376 2.2148 2.7052 2.1761 134 29 2 1.65 7 5.8715
10631 "ανοίξανε" 4 4 0.1727 0.6990 0.0726 0.6990 3 1 2 1.95 8 0.1441
10632 "ανοίξατε" 71 64 3.0655 1.8573 1.1619 1.8129 47 24 4 2 8 2.5575
10633 "Άνοιξε" 2955 1613 127.5837 3.4707 29.2847 3.2079 1391 1564 4 1.65 6 106.4435
10634 "ανοίξει" 797 626 34.4109 2.9020 11.3653 2.7973 797 0 2 1.8 7 28.7091
10635 "ανοίξεις" 773 624 33.3747 2.8887 11.3290 2.7959 773 0 1 1.9 8 27.8446
10636 "άνοιξες" 187 168 8.0738 2.2742 3.0501 2.2279 156 31 4 1.7 7 6.7360
10637 "ανοίξετε" 200 173 8.6351 2.3032 3.1409 2.2405 200 0 2 2.1 8 7.2043
10638 "άνοιξη" 414 280 17.8747 2.6180 5.0835 2.4487 347 67 3 1.8 6 14.9129
10639 "άνοιξης" 55 40 2.3747 1.7482 0.7262 1.6128 48 7 2 1.85 7 1.9812
10640 "ανοιξιάτικα" 13 11 0.5613 1.1461 0.1997 1.0792 9 4 2 3 11 0.4683
10641 "ανοιξιάτικες" 12 10 0.5181 1.1139 0.1816 1.0414 11 1 2 2.95 12 0.4323
10642 "ανοιξιάτικη" 22 22 0.9499 1.3617 0.3994 1.3617 21 1 2 2.85 11 0.7925
10643 "ανοιξιάτικης" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 2 3.05 12 0.1801
10644 "ανοιξιάτικο" 24 23 1.0362 1.3979 0.4176 1.3802 17 7 2 2.85 11 0.8645
10645 "ανοιξιάτικος" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 3 2.8 12 0.1441
10646 "ανοιξιάτικου" 3 3 0.1295 0.6021 0.0545 0.6021 2 1 1 2.95 12 0.1081
10647 "ανοιξιάτικους" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.25 13 0.0360
10648 "ανοιξιάτικων" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.15 12 0.0360
10649 "άνοιξις" 3 1 0.1295 0.6021 0.0182 0.3010 3 0 2 2.1 7 0.1081
10650 "Ανοίξου" 5 5 0.2159 0.7782 0.0908 0.7782 1 4 0 1.95 7 0.1801
10651 "ανοίξουμε" 535 428 23.0989 2.7292 7.7705 2.6325 535 0 1 2.45 9 19.2715
10652 "ανοίξουν" 244 210 10.5348 2.3892 3.8126 2.3243 244 0 1 2.2 8 8.7892
10653 "Ανοίξτε" 1097 725 47.3636 3.0406 13.1627 2.8609 188 909 1 1.8 7 39.5156
10654 "ανοίξω" 1010 838 43.6073 3.0048 15.2142 2.9238 1010 0 4 1.8 6 36.3817
10655 "ανοιχθεί" 6 5 0.2591 0.8451 0.0908 0.7782 6 0 1 2.45 8 0.2161
10656 "Ανοιχθήκαμε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 3.1 11 0.0360
10657 "ανοιχτά" 806 674 34.7995 2.9069 12.2367 2.8293 731 75 5 1.75 7 29.0333
10658 "Ανοιχτέ" 3 2 0.1295 0.6021 0.0363 0.4771 1 2 5 1.65 7 0.1081
10659 "ανοιχτεί" 47 42 2.0292 1.6812 0.7625 1.6335 47 0 3 1.75 8 1.6930
10660 "ανοιχτείς" 10 10 0.4318 1.0414 0.1816 1.0414 10 0 0 2.25 9 0.3602
10661 "ανοιχτείτε" 5 3 0.2159 0.7782 0.0545 0.6021 5 0 0 2.85 10 0.1801
10662 "ανοιχτές" 150 129 6.4763 2.1790 2.3420 2.1139 146 4 4 1.7 8 5.4032
10663 "ανοιχτή" 743 593 32.0794 2.8716 10.7662 2.7738 705 38 5 1.7 7 26.7640
10664 "ανοίχτηκα" 6 6 0.2591 0.8451 0.1089 0.8451 5 1 1 2.15 9 0.2161
10665 "ανοιχτήκαμε" 2 2 0.0864 0.4771 0.0363 0.4771 1 1 1 2.75 11 0.0720
10666 "ανοίχτηκαν" 11 11 0.4749 1.0792 0.1997 1.0792 11 0 0 2.55 10 0.3962
10667 "ανοίχτηκε" 33 32 1.4248 1.5315 0.5810 1.5185 29 4 1 2.15 9 1.1887
10668 "ανοίχτηκες" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.45 10 0.0720
10669 "ανοιχτήρι" 55 47 2.3747 1.7482 0.8533 1.6812 52 3 0 2.6 9 1.9812
10670 "ανοιχτήρια" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 3.15 10 0.0720
10671 "ανοιχτής" 21 16 0.9067 1.3424 0.2905 1.2304 16 5 3 1.8 8 0.7565
10672 "ανοιχτό" 675 531 29.1435 2.8299 9.6405 2.7259 596 79 5 1.6 7 24.3145
10673 "ανοιχτοί" 40 37 1.7270 1.6128 0.6718 1.5798 38 2 4 1.75 8 1.4409
10674 "ανοιχτόκαρδο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.2 12 0.0360
10675 "ανοιχτόκαρδος" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.5 13 0.0360
10676 "ανοιχτομάτα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.4 11 0.0360
10677 "Ανοιχτομάτη" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 1 3.4 11 0.0360
10678 "ανοιχτομάτης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.55 12 0.0360
10679 "ανοιχτόμυαλα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 3.25 12 0.0360
10680 "Ανοιχτόμυαλε" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 3 3.2 12 0.0360
10681 "ανοιχτόμυαλες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.5 13 0.0360
10682 "ανοιχτόμυαλη" 14 13 0.6045 1.1761 0.2360 1.1461 14 0 3 3.2 12 0.5043
10683 "ανοιχτόμυαλο" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 3.15 12 0.0720
10684 "ανοιχτόμυαλοι" 21 21 0.9067 1.3424 0.3813 1.3424 21 0 1 3.65 13 0.7565
10685 "ανοιχτόμυαλος" 27 26 1.1657 1.4472 0.4720 1.4314 26 1 2 3.4 13 0.9726
10686 "ανοιχτόμυαλους" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 4.2 14 0.0720
10687 "ανοιχτός" 143 123 6.1741 2.1584 2.2331 2.0934 138 5 5 1.65 8 5.1511
10688 "Ανοιχτού" 14 8 0.6045 1.1761 0.1452 0.9542 6 8 2 1.75 8 0.5043
10689 "ανοιχτούμε" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 0 2.6 10 0.1801
10690 "ανοιχτούν" 11 11 0.4749 1.0792 0.1997 1.0792 11 0 1 2.25 9 0.3962
10691 "ανοιχτούς" 35 33 1.5111 1.5563 0.5991 1.5315 35 0 2 2.05 9 1.2608
10692 "ανοιχτοχέρα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.65 11 0.0360
10693 "ανοιχτοχέρη" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 3.55 11 0.1081
10694 "ανοιχτοχέρηδες" 6 6 0.2591 0.8451 0.1089 0.8451 4 2 0 4.6 14 0.2161
10695 "ανοιχτοχέρης" 5 4 0.2159 0.7782 0.0726 0.6990 5 0 0 3.6 12 0.1801
10696 "ανοιχτόχρωμα" 10 10 0.4318 1.0414 0.1816 1.0414 6 4 3 3.3 12 0.3602
10697 "Ανοιχτόχρωμες" 2 2 0.0864 0.4771 0.0363 0.4771 0 2 1 3.6 13 0.0720
10698 "ανοιχτόχρωμη" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 3.4 12 0.1081
10699 "ανοιχτόχρωμο" 10 10 0.4318 1.0414 0.1816 1.0414 10 0 3 3.25 12 0.3602
10700 "ανοιχτόχρωμοι" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.7 13 0.0360
10701 "ανοιχτόχρωμος" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 3.45 13 0.1081
10702 "ανοιχτόχρωμους" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.25 14 0.0360
10703 "ανοιχτώ" 8 6 0.3454 0.9542 0.1089 0.8451 8 0 4 1.7 7 0.2882
10704 "ανοιχτών" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 1 1.95 8 0.1441
10705 "ανολοκλήρωτα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.4 12 0.0360
10706 "ανολοκλήρωτες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.55 13 0.0360
10707 "ανολοκλήρωτη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.45 12 0.0360
10708 "ανολοκλήρωτο" 6 6 0.2591 0.8451 0.1089 0.8451 5 1 2 3.6 12 0.2161
10709 "ανολοκλήρωτου" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4 13 0.0360
10710 "άνομα" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 7 1.6 5 0.1081
10711 "ανομβρία" 8 3 0.3454 0.9542 0.0545 0.6021 8 0 0 2.9 8 0.2882
10712 "άνομες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 1.9 6 0.0360
10713 "άνομη" 4 3 0.1727 0.6990 0.0545 0.6021 4 0 5 1.75 5 0.1441
10714 "ανομήματα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.75 9 0.0360
10715 "ανομία" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 1.65 6 0.1081
10716 "ανομίαν" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 1.9 7 0.0360
10717 "ανομίας" 13 12 0.5613 1.1461 0.2179 1.1139 13 0 3 1.75 7 0.4683
10718 "ανομίες" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 1.8 7 0.0720
10719 "άνομο" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 5 1.55 5 0.1081
10720 "άνομοι" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 1.65 6 0.0360
10721 "ανόμοια" 5 5 0.2159 0.7782 0.0908 0.7782 5 0 0 1.9 7 0.1801
10722 "ανόμοιες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.35 8 0.0360
10723 "ανομοιογένεια" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 5.1 13 0.0360
10724 "ανομοιόμορφα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 4.3 12 0.0360
10725 "ανομοιόμορφη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 4.35 12 0.0360
10726 "ανομοιόμορφο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 4.25 12 0.0360
10727 "ανομοιότητα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.5 11 0.0360
10728 "ανομολόγητη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.1 11 0.0360
10729 "ανομολόγητης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.35 12 0.0360
10730 "ανομολόγητο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.25 11 0.0360
10731 "άνομος" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 5 1.6 6 0.0360
10732 "ανόμων" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 1.75 6 0.0360
10733 "ανοξείδωτα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.5 10 0.0360
10734 "ανοξείδωτες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.7 11 0.0360
10735 "ανοξείδωτη" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 3.4 10 0.1081
10736 "ανοξείδωτο" 16 16 0.6908 1.2304 0.2905 1.2304 13 3 2 3.5 10 0.5763
10737 "ανοράκ" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 1.95 6 0.0360
10738 "άνορακ" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 1.95 6 0.0360
10739 "ανόργανα" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.5 8 0.0720
10740 "ανόργανες" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.75 9 0.0360
10741 "ανόργανης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.75 9 0.0360
10742 "ανόργανο" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.6 8 0.0720
10743 "ανοργάνωτα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.65 10 0.0360
10744 "ανοργάνωτη" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 2.6 10 0.0720
10745 "ανοργάνωτης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.45 11 0.0360
10746 "ανοργάνωτο" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.7 10 0.0360
10747 "ανοργάνωτοι" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 3.1 11 0.1081
10748 "ανοργάνωτος" 10 9 0.4318 1.0414 0.1634 1.0000 8 2 3 2.7 11 0.3602
10749 "ανοργάνωτου" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3 11 0.0360
10750 "ανοργάνωτους" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.3 12 0.0360
10751 "ανορεκτικό" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.75 10 0.0360
10752 "ανορεκτικού" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.1 11 0.0360
10753 "ανορεξία" 11 11 0.4749 1.0792 0.1997 1.0792 10 1 0 2.85 8 0.3962
10754 "ανορεξική" 9 6 0.3886 1.0000 0.1089 0.8451 6 3 0 3.45 9 0.3242
10755 "ανορθόγραφα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.4 11 0.0360
10756 "ανορθόγραφη" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 3.5 11 0.0360
10757 "ανορθόγραφοι" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.35 12 0.0360
10758 "ανορθόγραφος" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.2 12 0.0360
10759 "ανορθόγραφου" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 3.3 12 0.0360
10760 "ανορθόδοξα" 6 2 0.2591 0.8451 0.0363 0.4771 4 2 3 2.75 10 0.2161
10761 "ανορθόδοξε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 2.85 10 0.0360
10762 "ανορθόδοξες" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 2 2.95 11 0.1081
10763 "ανορθόδοξη" 9 9 0.3886 1.0000 0.1634 1.0000 9 0 3 2.75 10 0.3242
10764 "ανορθόδοξης" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 2.85 11 0.0720
10765 "ανορθοδοξία" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3 11 0.0360
10766 "ανορθόδοξο" 23 22 0.9930 1.3802 0.3994 1.3617 20 3 3 2.6 10 0.8285
10767 "ανορθόδοξοι" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 1 2.85 11 0.1081
10768 "ανορθόδοξος" 3 3 0.1295 0.6021 0.0545 0.6021 3 0 3 2.65 11 0.1081
10769 "ανορθωθούμε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.95 11 0.0360
10770 "ανορθώνεται" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.9 11 0.0360
10771 "ανορθώσει" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.6 9 0.0360
10772 "ανόρθωση" 11 6 0.4749 1.0792 0.1089 0.8451 11 0 0 2.65 8 0.3962
10773 "ανόρθωσης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.55 9 0.0360
10774 "ανορθώσουμε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 2.7 11 0.0720
10775 "ανορθωτές" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 2.65 9 0.0360
10776 "ανορθωτής" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 2.65 9 0.0360
10777 "ανορθωτική" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 2.85 10 0.0720
10778 "ανορθωτών" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.85 9 0.0360
10779 "ανοσία" 97 69 4.1880 1.9912 1.2527 1.8451 94 3 3 1.5 6 3.4941
10780 "ανόσια" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 3 1.5 6 0.1441
10781 "ανοσίας" 8 5 0.3454 0.9542 0.0908 0.7782 8 0 2 1.65 7 0.2882
10782 "ανόσιε" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 3 1.8 6 0.0360
10783 "ανόσιες" 4 4 0.1727 0.6990 0.0726 0.6990 4 0 3 1.65 7 0.1441
10784 "ανοσιοποιητικοί" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 4.3 15 0.0720
10785 "ανοσιούργημα" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 5.25 12 0.0360
10786 "ανόσιων" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 0 1.95 7 0.0720
10787 "άνοσοι" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 2 1.8 6 0.0360
10788 "ανοσοκατασταλτικά" 3 1 0.1295 0.6021 0.0182 0.3010 3 0 0 6.65 17 0.1081
10789 "ανοσολογικό" 4 3 0.1727 0.6990 0.0545 0.6021 4 0 0 3.3 11 0.1441
10790 "ανοσολογικούς" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.7 13 0.0360
10791 "ανοσολόγο" 3 2 0.1295 0.6021 0.0363 0.4771 3 0 0 3.15 9 0.1081
10792 "ανοσολόγος" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 3.2 10 0.0720
10793 "ανοσοποίηση" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.05 11 0.0360
10794 "ανοσοποίησης" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 3.35 12 0.0720
10795 "ανοσοποιητικά" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 1 3.6 13 0.0720
10796 "ανοσοποιητικής" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 3.8 14 0.0360
10797 "ανοσοποιητικό" 45 37 1.9429 1.6628 0.6718 1.5798 45 0 1 3.35 13 1.6210
10798 "ανοσοποιητικού" 6 5 0.2591 0.8451 0.0908 0.7782 6 0 0 3.8 14 0.2161
10799 "ανοσοποιητικών" 2 1 0.0864 0.4771 0.0182 0.3010 2 0 0 3.9 14 0.0720
10800 "άνοσος" 4 3 0.1727 0.6990 0.0545 0.6021 4 0 4 1.7 6 0.1441
10801 "ανοσοσφαιρίνη" 7 4 0.3022 0.9031 0.0726 0.6990 7 0 0 4.5 13 0.2522
10802 "ανοσοσφαιρίνης" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 4.75 14 0.0360
10803 "ανοσοσφαιρινών" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 5.2 14 0.0360
10804 "άνοστα" 7 7 0.3022 0.9031 0.1271 0.9031 7 0 6 1.65 6 0.2522
10805 "άνοστε" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 5 1.7 6 0.0720
10806 "άνοστες" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 1.75 7 0.0720
10807 "άνοστη" 5 5 0.2159 0.7782 0.0908 0.7782 4 1 5 1.75 6 0.1801
10808 "ανοστιά" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 1.85 7 0.0360
10809 "ανοστιές" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 0 2.1 8 0.0360
10810 "άνοστο" 11 11 0.4749 1.0792 0.1997 1.0792 11 0 4 1.65 6 0.3962
10811 "άνοστοι" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 2 1.8 7 0.0720
10812 "Άνοστος" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 3 1.65 7 0.0360
10813 "άνοστους" 1 1 0.0432 0.3010 0.0182 0.3010 1 0 1 1.9 8 0.0360
10814 "Άνου" 1 1 0.0432 0.3010 0.0182 0.3010 0 1 7 1 4 0.0360
10815 "άνουν" 15 5 0.6476 1.2041 0.0908 0.7782 15 0 4 1.5 5 0.5403
10816 "Άνους" 9 2 0.3886 1.0000 0.0363 0.4771 0 9 4 1.25 5 0.3242
10817 "ανούσια" 33 31 1.4248 1.5315 0.5628 1.5051 29 4 5 1.6 7 1.1887
10818 "ανούσιας" 3 3 0.1295 0.6021 0.0545 0.6021 2 1 5 1.65 8 0.1081
10819 "ανούσιες" 16 14 0.6908 1.2304 0.2542 1.1761 15 1 5 1.7 8 0.5763
10820 "ανούσιο" 39 36 1.6838 1.6021 0.6536 1.5682 37 2 2 1.75 7 1.4048
10821 "ανούσιοι" 2 2 0.0864 0.4771 0.0363 0.4771 2 0 3 2.1 8 0.0720
